"range","area","pt","yr","brte","nsamp","mtype","elev","burn","graze","pgraze","igrassf","tburn","pgrassf","sppr","wtpr"
"Monitor","Charnoc South","CBS01",2015,0,10,1,2341,0,1,1,NA,NA,NA,103,76
"Monitor","Charnoc South","CBS02",2015,0,10,1,2339,0,1,1,NA,NA,NA,103,76
"Monitor","Charnoc South","CBS03",2015,0,10,1,2328,0,1,1,NA,NA,NA,103,76
"Monitor","Charnoc South","CBS04",2015,0,10,1,2330,0,1,1,NA,NA,NA,103,76
"Monitor","Charnoc South","CBS05",2015,0,10,1,2336,0,1,1,NA,NA,NA,103,76
"Monitor","Dobbin East","DE05.1",2015,0,10,1,2640,0,1,0.2,NA,NA,NA,129,137
"Monitor","Dobbin East","DE05.2",2015,0,10,1,2614,0,1,0.2,NA,NA,NA,116,113
"Monitor","Dobbin East","DE05.3",2015,5,10,1,2546,0,1,0.2,NA,NA,NA,116,113
"Monitor","Dobbin East","DE06.1",2015,3,10,1,2486,0,1,0.2,NA,NA,NA,116,113
"Monitor","Dobbin East","DE06.2",2015,0,10,1,2437,0,1,0.2,NA,NA,NA,116,113
"Monitor","Dobbin East","DE06.3",2015,0,10,1,2375,0,1,0.2,NA,NA,NA,116,113
"Monitor","Dobbin East","DE07.1",2015,0,10,1,2334,0,1,0.2,NA,NA,NA,116,113
"Monitor","Dobbin East","DE07.2",2015,0,10,1,2279,0,1,0.2,NA,NA,NA,116,113
"Monitor","Dobbin East","DE07.3",2015,0,10,1,2283,0,1,0.2,NA,NA,NA,116,113
"Monitor","Dobbin West","DW01.1",2015,0,10,1,2258,0,1,0.2,NA,NA,NA,90,56
"Monitor","Dobbin West","DW01.2",2015,0,10,1,2311,0,1,0.2,NA,NA,NA,105,89
"Monitor","Dobbin West","DW02.1",2015,0,10,1,2356,0,1,0.2,NA,NA,NA,105,89
"Monitor","Dobbin West","DW02.2",2015,0,10,1,2394,0,1,0.2,NA,NA,NA,105,89
"Monitor","Dobbin West","DW03.1",2015,0,10,1,2416,0,1,0.2,NA,NA,NA,105,89
"Monitor","Dobbin West","DW03.2",2015,0,10,1,2438,0,1,0.2,NA,NA,NA,105,89
"Monitor","Dobbin West","DW03.3",2015,0,10,1,2480,0,1,0.2,NA,NA,NA,129,137
"Monitor","Dobbin West","DW04.1",2015,0,10,1,2568,0,1,0.2,NA,NA,NA,129,137
"Monitor","Dobbin West","DW04.2",2015,0,10,1,2611,0,1,0.2,NA,NA,NA,129,137
"Monitor","Elkhorn","EH01",2015,31,31,1,2275,1,1,1,NA,6,0.19047619047619,108,101
"Monitor","Elkhorn","EH02",2015,30,31,1,2318,1,1,1,NA,6,0.0952380952380952,108,101
"Monitor","Elkhorn","EH03",2015,30,31,1,2334,1,1,1,NA,6,0.0952380952380952,108,101
"Monitor","Elkhorn","EH04",2015,26,31,1,2351,1,1,1,NA,6,0.19047619047619,108,101
"Toiyabe","Grass Springs","GS01",2015,30,31,1,2179,1,1,0.9,0.571428571428571,9,0.238095238095238,105,87
"Toiyabe","Grass Springs","GS02",2015,22,21,1,2134,1,NA,NA,0.571428571428571,9,0.666666666666667,105,87
"Toiyabe","Grass Springs","GS03",2015,30,31,1,2085,1,1,0.9,0.0952380952380952,9,0.380952380952381,105,87
"Toiyabe","Grass Springs","GS04",2015,30,31,1,2079,1,1,0.9,0,9,0.333333333333333,105,87
"Toiyabe","Grass Springs","GS05",2015,29,31,1,2087,1,1,0.9,0.761904761904762,9,0.428571428571429,105,87
"Toiyabe","Grass Springs","GS06",2015,31,31,1,2108,1,NA,NA,0.571428571428571,9,0.0476190476190476,105,87
"Toiyabe","Grass Springs","GS07",2015,15,21,1,2145,1,NA,NA,0.523809523809524,9,0.428571428571429,105,87
"Toiyabe","Grass Springs","GS08",2015,19,21,1,2129,1,NA,NA,0.761904761904762,9,0.380952380952381,105,87
"Toiyabe","Grass Springs","GS09",2015,30,31,1,2078,1,1,0.9,0.285714285714286,9,0.0476190476190476,105,87
"Toiyabe","Grass Springs","GS10",2015,30,31,1,2062,1,1,0.9,0.285714285714286,9,0.19047619047619,105,87
"Toquima","Meadow","MD01.1",2015,0,10,1,2259,0,1,1,NA,NA,NA,114,104
"Toquima","Meadow","MD01.2",2015,0,10,1,2273,0,1,1,NA,NA,NA,114,104
"Toquima","Meadow","MD01.3",2015,0,10,1,2302,0,1,1,NA,NA,NA,114,104
"Toquima","Meadow","MD02.1",2015,0,10,1,2342,0,1,1,NA,NA,NA,114,104
"Toquima","Meadow","MD02.2",2015,0,10,1,2368,0,1,1,NA,NA,NA,114,104
"Toquima","Meadow","MD02.3",2015,0,10,1,2384,0,1,1,NA,NA,NA,135,129
"Toquima","Meadow","MD03.1",2015,0,10,1,2447,0,1,1,NA,NA,NA,141,140
"Toquima","Meadow","MD03.2",2015,0,10,1,2495,0,1,1,NA,NA,NA,141,140
"Toquima","Meadow","MD04.1",2015,0,10,1,2577,0,1,1,NA,NA,NA,135,129
"Toquima","Meadow","MD04.2",2015,0,10,1,2619,0,1,1,NA,NA,NA,141,140
"Toquima","Meadow","MD05.1",2015,0,10,1,2660,0,1,1,NA,NA,NA,141,140
"Toquima","Meadow","MD05.2",2015,0,10,1,2674,0,1,1,NA,NA,NA,135,131
"Toquima","Moores East","ME01.1",2015,2,10,1,2543,0,1,1,NA,NA,NA,121,97
"Toquima","Moores East","ME01.2",2015,0,10,1,2509,0,1,1,NA,NA,NA,121,97
"Toquima","Moores East","ME02.1",2015,0,10,1,2452,0,1,1,NA,NA,NA,120,96
"Toquima","Moores East","ME02.2",2015,0,10,1,2432,0,1,1,NA,NA,NA,120,96
"Toquima","Moores East","ME03.1",2015,0,10,1,2327,0,1,1,NA,NA,NA,120,96
"Toquima","Moores East","ME03.2",2015,0,10,1,2303,0,1,1,NA,NA,NA,120,96
"Toquima","Moores East","ME04.1",2015,0,10,1,2228,0,1,1,NA,NA,NA,109,77
"Toquima","Moores East","ME04.2",2015,0,10,1,2196,0,1,1,NA,NA,NA,109,77
"Toquima","Moores West","MW01.1",2015,0,10,1,2092,0,0,0.5,NA,NA,NA,99,65
"Toquima","Moores West","MW01.2",2015,0,10,1,2186,0,0,0.5,NA,NA,NA,99,65
"Toquima","Moores West","MW02.1",2015,0,10,1,2222,0,0,0.5,NA,NA,NA,99,65
"Toquima","Moores West","MW02.2",2015,0,10,1,2250,0,0,0.5,NA,NA,NA,99,65
"Toquima","Moores West","MW03.1",2015,0,10,1,2348,0,0,0.5,NA,NA,NA,99,65
"Toquima","Moores West","MW03.2",2015,0,10,1,2405,0,1,1,NA,NA,NA,121,97
"Toquima","Moores West","MW04.1",2015,0,10,1,2384,0,1,1,NA,NA,NA,121,97
"Toquima","Moores West","MW04.2",2015,0,10,1,2447,0,1,1,NA,NA,NA,121,97
"Toquima","Moores West","MW05.1",2015,0,10,1,2473,0,1,1,NA,NA,NA,121,97
"Toquima","Moores West","MW05.2",2015,0,10,1,2506,0,1,1,NA,NA,NA,121,97
"Toquima","Northumberland East","NE01.1",2015,0,10,1,2276,0,0,0.8,NA,NA,NA,128,112
"Toquima","Northumberland East","NE01.2",2015,0,10,1,2291,0,0,0.8,NA,NA,NA,128,112
"Toquima","Northumberland East","NE02.1",2015,0,10,1,2358,0,0,0.8,NA,NA,NA,127,108
"Toquima","Northumberland East","NE02.2",2015,0,10,1,2393,0,0,0.8,NA,NA,NA,127,108
"Toquima","Northumberland East","NE03.1",2015,0,10,1,2474,0,0,0.8,NA,NA,NA,146,147
"Toquima","Northumberland East","NE03.2",2015,0,10,1,2522,0,0,0.8,NA,NA,NA,146,147
"Toquima","Northumberland East","NE04.1",2015,0,10,1,2589,0,0,0.8,NA,NA,NA,146,147
"Toquima","Northumberland East","NE04.2",2015,0,10,1,2614,0,0,0.8,NA,NA,NA,146,147
"Toquima","Northumberland East","NE05.1",2015,0,10,1,2670,0,0,0.8,NA,NA,NA,146,147
"Toquima","Northumberland East","NE05.2",2015,0,10,1,2714,0,0,0.8,NA,NA,NA,146,147
"Toquima","Northumberland West","NW01.1",2015,2,10,1,2126,0,0,0.9,NA,NA,NA,104,67
"Toquima","Northumberland West","NW01.2",2015,0,10,1,2183,0,0,0.9,NA,NA,NA,124,101
"Toquima","Northumberland West","NW02.1",2015,0,10,1,2217,0,0,0.9,NA,NA,NA,124,101
"Toquima","Northumberland West","NW02.2",2015,0,10,1,2295,0,0,0.9,NA,NA,NA,124,101
"Toquima","Northumberland West","NW03.1",2015,0,10,1,2337,0,0,0.9,NA,NA,NA,137,127
"Toquima","Northumberland West","NW03.2",2015,0,10,1,2414,0,0,0.9,NA,NA,NA,137,127
"Toquima","Northumberland West","NW04.1",2015,1,10,1,2446,0,0,0.9,NA,NA,NA,137,127
"Toquima","Northumberland West","NW04.2",2015,1,10,1,2519,0,0,0.9,NA,NA,NA,137,127
"Toquima","Northumberland West","NW05.1",2015,0,10,1,2550,0,0,0.9,NA,NA,NA,137,127
"Toquima","Northumberland West","NW06.1",2015,1,10,1,2611,0,0,0.9,NA,NA,NA,146,147
"Toquima","Northumberland West","NW06.2",2015,0,10,1,2687,0,0,0.9,NA,NA,NA,146,147
"Shoshone","Riley","RI01.1",2015,3,10,1,2065,0,1,1,NA,NA,NA,111,69
"Shoshone","Riley","RI01.2",2015,3,10,1,2115,0,1,1,NA,NA,NA,111,69
"Shoshone","Riley","RI02.1",2015,0,10,1,2147,0,1,1,NA,NA,NA,111,69
"Shoshone","Riley","RI02.2",2015,0,10,1,2182,0,1,1,NA,NA,NA,111,69
"Shoshone","Riley","RI03.1",2015,0,10,1,2259,0,1,1,NA,NA,NA,111,69
"Shoshone","Riley","RI03.2",2015,0,10,1,2305,0,1,1,NA,NA,NA,111,69
"Shoshone","Riley","RI04.1",2015,0,10,1,2368,0,1,1,NA,NA,NA,127,98
"Shoshone","Riley","RI04.2",2015,1,10,1,2412,0,1,1,NA,NA,NA,127,98
"Shoshone","Riley","RI05.1",2015,0,10,1,2483,0,1,1,NA,NA,NA,157,159
"Shoshone","Riley","RI05.2",2015,0,10,1,2545,0,1,1,NA,NA,NA,127,98
"Monitor","Ryegrass","RY01",2015,0,10,1,2144,0,1,1,NA,NA,NA,88,54
"Monitor","Ryegrass","RY02",2015,0,10,1,2186,0,1,1,NA,NA,NA,88,54
"Monitor","Ryegrass","RY03",2015,0,10,1,2235,0,1,1,NA,NA,NA,105,81
"Monitor","Ryegrass","RY04",2015,0,10,1,2283,0,1,1,NA,NA,NA,98,66
"Monitor","Ryegrass","RY05",2015,0,10,1,2337,0,1,1,NA,NA,NA,105,81
"Monitor","Ryegrass","RY06",2015,0,10,1,2399,0,1,1,NA,NA,NA,98,66
"Monitor","Ryegrass","RY07",2015,0,10,1,2412,0,1,1,NA,NA,NA,99,67
"Toiyabe","San Juan","SJ01.1",2015,5,10,1,2104,0,1,1,NA,NA,NA,101,52
"Toiyabe","San Juan","SJ01.2",2015,1,10,1,2117,0,1,1,NA,NA,NA,115,76
"Toiyabe","San Juan","SJ01.3",2015,2,10,1,2160,0,1,1,NA,NA,NA,115,76
"Toiyabe","San Juan","SJ02.1",2015,6,10,1,2220,0,1,1,NA,NA,NA,115,76
"Toiyabe","San Juan","SJ02.2",2015,3,10,1,2230,0,1,1,NA,NA,NA,115,76
"Toiyabe","San Juan","SJ02.3",2015,2,10,1,2289,0,1,1,NA,NA,NA,141,123
"Toiyabe","San Juan","SJ03.1",2015,0,10,1,2338,0,1,1,NA,NA,NA,141,123
"Toiyabe","San Juan","SJ03.2",2015,0,10,1,2384,0,1,1,NA,NA,NA,141,123
"Toiyabe","San Juan","SJ04.1",2015,0,10,1,2401,0,1,1,NA,NA,NA,141,123
"Toiyabe","San Juan","SJ04.2",2015,3,10,1,2446,0,1,1,NA,NA,NA,141,123
"Toiyabe","San Juan","SJ05.1",2015,0,10,1,2504,0,1,1,NA,NA,NA,141,123
"Toiyabe","San Juan","SJ05.2",2015,0,10,1,2553,0,1,1,NA,NA,NA,141,123
"Toiyabe","Summit","SU01.1",2015,0,10,1,1989,0,0,0,NA,NA,NA,100,63
"Toiyabe","Summit","SU01.2",2015,0,10,1,2072,0,0,0,NA,NA,NA,100,63
"Toiyabe","Summit","SU02.1",2015,0,10,1,2125,0,0,0,NA,NA,NA,100,63
"Toiyabe","Summit","SU02.2",2015,0,10,1,2146,0,0,0,NA,NA,NA,100,63
"Toiyabe","Summit","SU03.1",2015,0,10,1,2280,0,0,0,NA,NA,NA,100,63
"Toiyabe","Summit","SU03.2",2015,0,10,1,2311,0,0,0,NA,NA,NA,100,63
"Toiyabe","Summit","SU04.1",2015,0,10,1,2350,0,0,0,NA,NA,NA,100,63
"Toiyabe","Summit","SU04.2",2015,0,10,1,2409,0,0,0,NA,NA,NA,157,160
"Toiyabe","Summit","SU05.1",2015,2,10,1,2468,0,0,0,NA,NA,NA,157,159
"Toiyabe","Summit","SU05.2",2015,0,10,1,2523,0,0,0,NA,NA,NA,157,159
"Toiyabe","Summit","SU06.1",2015,0,10,1,2575,0,0,0,NA,NA,NA,157,159
"Toiyabe","Summit","SU06.2",2015,1,10,1,2587,0,0,0,NA,NA,NA,157,159
"Toiyabe","Stewart","SW00.1",2015,0,10,1,2605,0,0,0,NA,NA,NA,141,122
"Toiyabe","Stewart","SW01.1",2015,0,10,1,2635,0,0,0,NA,NA,NA,141,122
"Toiyabe","Stewart","SW01.2",2015,0,10,1,2667,0,0,0,NA,NA,NA,141,122
"Toiyabe","Stewart","SW02.1",2015,0,10,1,2731,0,0,0,NA,NA,NA,179,191
"Toiyabe","Stewart","SW02.2",2015,0,10,1,2795,0,0,0,NA,NA,NA,179,191
"Toiyabe","Stewart","SW03.1",2015,0,10,1,2854,0,0,0,NA,NA,NA,179,191
"Toiyabe","Stewart","SW03.2",2015,0,10,1,2897,0,0,0,NA,NA,NA,179,191
"Toiyabe","Stewart","SW04.1",2015,0,10,1,2950,0,0,0,NA,NA,NA,179,191
"Toiyabe","Stewart","SW05.1",2015,0,10,1,3017,0,0,0,NA,NA,NA,179,191
"Toiyabe","Stewart","SW05.2",2015,0,10,1,3067,0,0,0,NA,NA,NA,179,191
"Toiyabe","Stewart","SW06.1",2015,0,10,1,3162,0,0,0,NA,NA,NA,177,186
"Toiyabe","Stewart","SW06.2",2015,0,10,1,3219,0,0,0,NA,NA,NA,177,186
"Shoshone","Underdown","UN01.1",2015,0,31,1,2027,0,1,1,NA,NA,0,99,48
"Shoshone","Underdown","UN01.2",2015,0,31,1,2062,0,1,1,NA,NA,0.523809523809524,99,48
"Shoshone","Underdown","UN02.1",2015,2,31,1,2114,0,1,1,NA,NA,0.380952380952381,99,48
"Shoshone","Underdown","UN02.2",2015,13,31,1,2147,1,1,1,NA,13,0.523809523809524,127,98
"Shoshone","Underdown","UN03.1",2015,24,31,1,2207,1,1,1,NA,13,0.523809523809524,127,98
"Shoshone","Underdown","UN03.2",2015,17,31,1,2246,1,1,1,NA,10,0.857142857142857,127,98
"Shoshone","Underdown","UN04.1",2015,12,31,1,2296,0,1,1,NA,NA,0.666666666666667,127,98
"Shoshone","Underdown","UN04.2",2015,1,31,1,2365,0,1,1,NA,NA,0.714285714285714,157,159
"Shoshone","Underdown","UN05.1",2015,0,31,1,2424,0,1,1,NA,NA,0.904761904761905,157,159
"Shoshone","Underdown","UN05.2",2015,0,13,1,2506,0,1,1,NA,NA,1,157,159
"Shoshone","Underdown","UN06.1",2015,0,31,1,2569,0,1,1,NA,NA,0.857142857142857,157,159
"Shoshone","Underdown","UN06.2",2015,0,31,1,2591,0,1,1,NA,NA,0.714285714285714,157,159
"Shoshone","Underdown","UN07.1",2015,1,31,1,2634,0,1,1,NA,NA,0.666666666666667,157,159
"Shoshone","Underdown","UN07.2",2015,0,31,1,2657,0,1,1,NA,NA,0.619047619047619,157,159
"Shoshone","Underdown","UN0B1",2015,10,31,1,2083,1,1,1,0.952380952380952,10,0.333333333333333,99,48
"Shoshone","Underdown","UN0B2",2015,12,31,1,2129,1,1,1,0.714285714285714,10,0.619047619047619,127,98
"Shoshone","Underdown","UN0B3",2015,28,31,1,2135,1,1,1,0.19047619047619,10,0.904761904761905,127,98
"Shoshone","Underdown","UN0B4",2015,23,31,1,2137,1,1,1,0.0476190476190476,10,0.428571428571429,127,98
"Shoshone","Underdown","UN0B5",2015,23,31,1,2231,1,1,1,0.857142857142857,10,0.428571428571429,127,98
"Shoshone","Underdown","UN0B6",2015,27,31,1,2245,1,1,1,0.238095238095238,10,0.380952380952381,127,98
"Shoshone","Underdown","UN0B7",2015,21,31,1,2259,1,1,1,0.523809523809524,10,0.238095238095238,127,98
"Toiyabe","Wall","WA01.1",2015,0,10,1,1938,0,1,1,NA,NA,NA,76,33
"Toiyabe","Wall","WA01.2",2015,0,10,1,1984,0,1,1,NA,NA,NA,106,66
"Toiyabe","Wall","WA02.1",2015,1,10,1,2037,0,1,1,NA,NA,NA,106,66
"Toiyabe","Wall","WA02.2",2015,0,10,1,2087,0,1,1,NA,NA,NA,106,71
"Toiyabe","Wall","WA03.1",2015,13,31,1,2151,1,1,1,NA,14,0.142857142857143,106,71
"Toiyabe","Wall","WA03.2",2015,17,31,1,2201,1,1,1,NA,14,0.333333333333333,106,71
"Toiyabe","Wall","WA04.1",2015,20,31,1,2260,0,1,1,NA,NA,0.380952380952381,129,104
"Toiyabe","Wall","WA04.2",2015,19,31,1,2303,1,1,1,NA,14,0.285714285714286,129,104
"Toiyabe","Wall","WA05.1",2015,24,31,1,2356,1,1,1,NA,14,0.428571428571429,129,104
"Toiyabe","Wall","WA05.2",2015,21,31,1,2414,1,1,1,NA,14,0.476190476190476,129,104
"Toiyabe","Wall","WA06.1",2015,14,31,1,2405,1,1,1,NA,14,0.285714285714286,129,104
"Toiyabe","Wall","WA0B1",2015,26,31,1,2174,1,1,1,NA,14,0.285714285714286,106,71
"Toiyabe","Wall","WA0B2",2015,29,31,1,2212,1,1,1,NA,14,0.0476190476190476,129,104
"Toiyabe","Wall","WA0B3",2015,10,31,1,2227,1,1,1,NA,14,0.0476190476190476,129,104
"Toiyabe","Wall","WA0B4",2015,3,31,1,2263,1,1,1,NA,14,0.285714285714286,129,104
"Toiyabe","Wall","WA0B5",2015,22,31,1,2267,1,1,1,NA,14,0.523809523809524,129,104
"Toiyabe","Wall","WA0B6",2015,25,31,1,2321,1,1,1,NA,14,0.0952380952380952,129,104
"Toiyabe","Wall","WA0B7",2015,27,31,1,2372,1,1,1,NA,14,0.428571428571429,129,104
"Monitor","White Sage","WH08",2015,0,10,1,2320,0,1,1,NA,NA,NA,99,67
"Monitor","White Sage","WH09",2015,0,10,1,2253,0,1,1,NA,NA,NA,99,67
"Monitor","White Sage","WH10",2015,0,10,1,2205,0,1,1,NA,NA,NA,93,57
"Monitor","White Sage","WH11",2015,0,10,1,2177,0,1,0.9,NA,NA,NA,93,57
"Monitor","Wallace","WL01",2015,0,10,1,2134,0,1,0.9,NA,NA,NA,95,54
"Monitor","Wallace","WL02",2015,0,10,1,2155,0,1,0.9,NA,NA,NA,95,54
"Monitor","Wallace","WL03",2015,0,10,1,2164,0,1,0.9,NA,NA,NA,95,54
"Monitor","Wallace","WL04",2015,2,10,1,2204,0,1,1,NA,NA,NA,108,77
"Monitor","Wallace","WL05",2015,1,10,1,2313,0,1,1,NA,NA,NA,108,77
"Monitor","Wallace","WL06",2015,5,10,1,2327,0,1,1,NA,NA,NA,108,77
"Monitor","Wallace","WL07",2015,5,10,1,2347,0,1,1,NA,NA,NA,108,77
"Monitor","Wallace","WL09",2015,3,10,1,2423,0,1,1,NA,NA,NA,113,91
"Monitor","Wallace","WL10",2015,0,10,1,2367,0,1,1,NA,NA,NA,102,66
"Monitor","Wallace","WL11",2015,0,10,1,2279,0,1,1,NA,NA,NA,102,68
"Monitor","Wallace","WL12",2015,0,10,1,2284,0,1,1,NA,NA,NA,102,68
"Monitor","Wallace","WL13",2015,0,10,1,2272,0,1,1,NA,NA,NA,102,68
"Toiyabe","Washington","WS01.1",2015,0,10,1,2133,0,1,1,NA,NA,NA,101,52
"Toiyabe","Washington","WS01.2",2015,1,10,1,2188,0,1,1,NA,NA,NA,128,98
"Toiyabe","Washington","WS01.3",2015,0,10,1,2212,0,1,1,NA,NA,NA,128,98
"Toiyabe","Washington","WS02.1",2015,3,10,1,2252,0,1,1,NA,NA,NA,128,98
"Toiyabe","Washington","WS02.2",2015,0,10,1,2269,0,1,1,NA,NA,NA,128,98
"Toiyabe","Washington","WS02.3",2015,0,10,1,2295,0,1,1,NA,NA,NA,128,98
"Toiyabe","Washington","WS03.1",2015,2,10,1,2332,0,1,1,NA,NA,NA,128,98
"Toiyabe","Washington","WS03.2",2015,5,10,1,2352,0,1,1,NA,NA,NA,128,98
"Toiyabe","Washington","WS03.3",2015,0,10,1,2395,0,1,1,NA,NA,NA,165,179
"Toiyabe","Washington","WS04.1",2015,2,10,1,2443,0,1,1,NA,NA,NA,165,179
"Toiyabe","Washington","WS04.2",2015,0,10,1,2485,0,1,1,NA,NA,NA,165,179
"Toiyabe","Washington","WS04.3",2015,0,10,1,2503,0,1,1,NA,NA,NA,165,179
"Toiyabe","Washington","WS05.1",2015,0,10,1,2539,0,1,1,NA,NA,NA,165,179
"Toiyabe","Washington","WS05.2",2015,0,10,1,2570,0,1,1,NA,NA,NA,165,179
"Toiyabe","Washington","WS05.3",2015,0,10,1,2585,0,1,1,NA,NA,NA,165,179
"Shoshone","Underdown","High.Burned.M.1",2003,0,30,0,2349.1,1,0,0,0.8,0,0.8,171.46,215.13
"Shoshone","Underdown","High.Burned.M.1",2004,0,30,0,2349.1,1,0,0,0.8,1,0.8,107.7,198.38
"Shoshone","Underdown","High.Burned.M.1",2006,0,30,0,2349.1,1,0,0,0.8,3,0.7,108.2,349.25
"Shoshone","Underdown","High.Burned.M.1",2001,0,50,0,2349.1,0,0,0,0.48,NA,1,82.8,262.88
"Shoshone","Underdown","High.Burned.M.2",2001,0,50,0,2345.7,0,0,0,0.52,NA,1,82.8,262.88
"Shoshone","Underdown","High.Burned.M.2",2004,0,30,0,2345.7,1,0,0,0.866666666666667,1,0.766666666666667,107.7,198.38
"Shoshone","Underdown","High.Burned.M.2",2006,0,30,0,2345.7,1,0,0,0.866666666666667,3,0.666666666666667,108.2,349.25
"Shoshone","Underdown","High.Burned.M.2",2003,0,30,0,2345.7,1,0,0,0.866666666666667,0,0.866666666666667,171.46,215.13
"Shoshone","Underdown","High.Burned.M.3",2001,0,50,0,2346.4,0,0,0,0.44,NA,1,82.8,262.88
"Shoshone","Underdown","High.Burned.M.3",2004,0,30,0,2346.4,1,0,0,0.733333333333333,1,0.833333333333333,107.7,198.38
"Shoshone","Underdown","High.Burned.M.3",2006,0,30,0,2346.4,1,0,0,0.733333333333333,3,0.733333333333333,108.2,349.25
"Shoshone","Underdown","High.Burned.M.3",2003,0,30,0,2346.4,1,0,0,0.733333333333333,0,0.733333333333333,171.46,215.13
"Shoshone","Underdown","High.Control.M.1",2001,1,50,0,2362.5,0,0,0,0.6,NA,1,82.8,262.88
"Shoshone","Underdown","High.Control.M.1",2004,2,30,0,2362.5,0,0,0,1,NA,1,107.7,198.38
"Shoshone","Underdown","High.Control.M.1",2006,0,30,0,2362.5,0,0,0,1,NA,0.8,108.2,349.25
"Shoshone","Underdown","High.Control.M.1",2003,2,30,0,2362.5,0,0,0,1,NA,1,171.46,215.13
"Shoshone","Underdown","High.Control.M.2",2001,0,50,0,2355.3,0,0,0,0.6,NA,1,82.8,262.88
"Shoshone","Underdown","High.Control.M.2",2003,0,30,0,2355.3,0,0,0,1,NA,1,171.46,215.13
"Shoshone","Underdown","High.Control.M.2",2006,0,30,0,2355.3,0,0,0,1,NA,0.833333333333333,108.2,349.25
"Shoshone","Underdown","High.Control.M.2",2004,0,30,0,2355.3,0,0,0,1,NA,0.966666666666667,107.7,198.38
"Shoshone","Underdown","High.Control.M.3",2001,0,50,0,2362.8,0,0,0,0.6,NA,1,82.8,262.88
"Shoshone","Underdown","High.Control.M.3",2003,0,30,0,2362.8,0,0,0,1,NA,1,171.46,215.13
"Shoshone","Underdown","High.Control.M.3",2006,0,30,0,2362.8,0,0,0,1,NA,0.833333333333333,108.2,349.25
"Shoshone","Underdown","High.Control.M.3",2004,0,30,0,2362.8,0,0,0,1,NA,0.966666666666667,107.7,198.38
"Shoshone","Underdown","Low.Burned.M.1",2001,2,50,0,2092.9,0,0,0,0.36,NA,0.94,35.56,117.09
"Shoshone","Underdown","Low.Burned.M.1",2003,3,30,0,2092.9,1,0,0,0.6,0,0.6,77.73,96.52
"Shoshone","Underdown","Low.Burned.M.1",2006,2,30,0,2092.9,1,0,0,0.6,3,0.566666666666667,63.5,141.23
"Shoshone","Underdown","Low.Burned.M.1",2004,2,30,0,2092.9,1,0,0,0.6,1,0.666666666666667,49.53,69.85
"Shoshone","Underdown","Low.Burned.M.2",2001,0,50,0,2092.2,0,0,0,0.28,NA,0.96,35.56,117.09
"Shoshone","Underdown","Low.Burned.M.2",2003,1,30,0,2092.2,1,0,0,0.466666666666667,0,0.466666666666667,77.73,96.52
"Shoshone","Underdown","Low.Burned.M.2",2004,3,30,0,2092.2,1,0,0,0.466666666666667,1,0.633333333333333,49.53,69.85
"Shoshone","Underdown","Low.Burned.M.2",2006,12,30,0,2092.2,1,0,0,0.466666666666667,3,0.766666666666667,63.5,141.23
"Shoshone","Underdown","Low.Burned.M.3",2001,12,50,0,2085.7,0,0,0,0.3,NA,0.96,35.56,117.09
"Shoshone","Underdown","Low.Burned.M.3",2003,3,30,0,2085.7,1,0,0,0.5,0,0.5,77.73,96.52
"Shoshone","Underdown","Low.Burned.M.3",2004,5,30,0,2085.7,1,0,0,0.5,1,0.6,49.53,69.85
"Shoshone","Underdown","Low.Burned.M.3",2006,21,30,0,2085.7,1,0,0,0.5,3,0.466666666666667,63.5,141.23
"Shoshone","Underdown","Low.Control.M.1",2001,0,50,0,2065.5,0,0,0,0.58,NA,0.98,35.56,117.09
"Shoshone","Underdown","Low.Control.M.1",2003,0,30,0,2065.5,0,0,0,0.966666666666667,NA,0.966666666666667,77.73,96.52
"Shoshone","Underdown","Low.Control.M.1",2004,0,30,0,2065.5,0,0,0,0.966666666666667,NA,0.9,49.53,69.85
"Shoshone","Underdown","Low.Control.M.1",2006,0,30,0,2065.5,0,0,0,0.966666666666667,NA,0.733333333333333,63.5,141.23
"Shoshone","Underdown","Low.Control.M.2",2003,0,30,0,2060.9,0,0,0,0.933333333333333,NA,0.933333333333333,77.73,96.52
"Shoshone","Underdown","Low.Control.M.2",2004,1,30,0,2060.9,0,0,0,0.933333333333333,NA,0.933333333333333,49.53,69.85
"Shoshone","Underdown","Low.Control.M.2",2006,0,30,0,2060.9,0,0,0,0.933333333333333,NA,0.766666666666667,63.5,141.23
"Shoshone","Underdown","Low.Control.M.2",2001,0,50,0,2060.9,0,0,0,0.56,NA,1,35.56,117.09
"Shoshone","Underdown","Low.Control.M.3",2001,1,50,0,2062.5,0,0,0,0.58,NA,0.92,35.56,117.09
"Shoshone","Underdown","Low.Control.M.3",2004,1,30,0,2062.5,0,0,0,0.966666666666667,NA,0.8,49.53,69.85
"Shoshone","Underdown","Low.Control.M.3",2006,0,30,0,2062.5,0,0,0,0.966666666666667,NA,0.666666666666667,63.5,141.23
"Shoshone","Underdown","Low.Control.M.3",2003,1,30,0,2062.5,0,0,0,0.966666666666667,NA,0.966666666666667,77.73,96.52
"Shoshone","Underdown","Mid.Burned.E.1",2001,10,50,0,2234.2,0,0,0,0.52,NA,0.98,57.4,187.71
"Shoshone","Underdown","Mid.Burned.E.1",2004,23,30,0,2234.2,1,0,0,0.866666666666667,1,1,78.48,128.53
