state,range,canyon or area,point,num_samples_BRTE,BRTEcount,mtype,year,elevation,burned,firstGS,num_samples_grass&forb,igrass,grasscvr,iforb,forbcvr,grazed,wtprecip,spprecip,UTMx (NAD83 zone 11),UTMy (NAD83 zone 11),grazed,prop_grazed
Nevada,Toiyabe,San Juan,SJ01.3,31,1,point,2013,2160,0,NA,21,,14,,10,,85,37,475522,4331845,1,1
Nevada,Toiyabe,San Juan,SJ02.1,31,6,point,2013,2220,0,NA,21,,11,,9,,85,37,476215,4330473,1,1
Nevada,Toiyabe,San Juan,SJ02.2,31,3,point,2013,2230,0,NA,21,,9,,6,,85,37,476201,4330189,1,1
Nevada,Toiyabe,San Juan,SJ02.3,31,5,point,2013,2289,0,NA,21,,10,,0,,142,56,476920,4330237,1,1
Nevada,Toiyabe,San Juan,SJ03.1,31,0,point,2013,2338,0,NA,21,,10,,2,,142,56,477190,4330669,1,1
Nevada,Toiyabe,San Juan,SJ03.2,31,1,point,2013,2384,0,NA,21,,2,,2,,142,56,477327,4330880,1,1
Nevada,Toiyabe,San Juan,SJ04.1,31,6,point,2013,2401,0,NA,21,,8,,6,,142,56,477284,4331007,1,1
Nevada,Toiyabe,San Juan,SJ04.2,31,11,point,2013,2446,0,NA,21,,8,,5,,142,56,477468,4331144,1,1
Nevada,Toiyabe,San Juan,SJ05.1,31,0,point,2013,2504,0,NA,21,,8,,10,,142,56,477710,4331150,1,1
Nevada,Toiyabe,San Juan,SJ05.2,31,1,point,2013,2553,0,NA,21,,8,,10,,142,56,478015,4330640,1,1
Nevada,Toiyabe,Summit,SU01.1,31,1,point,2013,1989,0,NA,21,,3,,7,,82,31,479257,4313358,0,0
Nevada,Toiyabe,Summit,SU01.2,31,0,point,2013,2072,0,NA,21,,8,,3,,82,31,478677,4313528,0,0
Nevada,Toiyabe,Summit,SU02.1,31,1,point,2013,2125,0,NA,21,,5,,4,,82,31,478370,4313751,0,0
Nevada,Toiyabe,Summit,SU02.2,31,0,point,2013,2146,0,NA,21,,3,,2,,82,31,478226,4313749,0,0
Nevada,Toiyabe,Summit,SU03.1,31,5,point,2013,2280,0,NA,21,,4,,4,,82,31,477620,4314075,0,0
Nevada,Toiyabe,Summit,SU03.2,31,0,point,2013,2311,0,NA,21,,5,,4,,82,31,477277,4314119,0,0
Nevada,Toiyabe,Summit,SU04.1,31,0,point,2013,2350,0,NA,21,,8,,7,,82,31,476898,4314091,0,0
Nevada,Toiyabe,Summit,SU04.2,31,0,point,2013,2409,0,NA,21,,2,,9,,200,71,476402,4314164,0,0
Nevada,Toiyabe,Summit,SU05.1,31,6,point,2013,2468,0,NA,21,,10,,9,,196,70,476069,4314635,0,0
Nevada,Toiyabe,Summit,SU05.2,31,7,point,2013,2523,0,NA,21,,7,,8,,196,70,475934,4314998,0,0
Nevada,Toiyabe,Summit,SU06.1,29,1,point,2013,2575,0,NA,21,,8,,10,,196,70,475658,4315078,0,0
Nevada,Toiyabe,Summit,SU06.2,31,2,point,2013,2587,0,NA,21,,6,,4,,196,70,475781,4314913,0,0
Nevada,Toiyabe,Stewart,SW00.1,31,0,point,2013,2605,0,NA,21,,13,,12,,156,59,467063,4305943,0,0
Nevada,Toiyabe,Stewart,SW01.1,31,0,point,2013,2635,0,NA,21,,21,,15,,156,59,467308,4305727,0,0
Nevada,Toiyabe,Stewart,SW01.2,31,0,point,2013,2667,0,NA,21,,15,,14,,156,59,467478,4305383,0,0
Nevada,Toiyabe,Stewart,SW02.1,31,0,point,2013,2731,0,NA,21,,16,,11,,237,89,467712,4305124,0,0
Nevada,Toiyabe,Stewart,SW02.2,31,0,point,2013,2795,0,NA,21,,16,,16,,237,89,467930,4304901,0,0
Nevada,Toiyabe,Stewart,SW03.1,31,0,point,2013,2854,0,NA,21,,20,,13,,237,89,468386,4304751,0,0
Nevada,Toiyabe,Stewart,SW03.2,31,4,point,2013,2897,0,NA,21,,17,,10,,237,89,468645,4304499,0,0
Nevada,Toiyabe,Stewart,SW04.1,31,0,point,2013,2950,0,NA,21,,10,,10,,237,89,468921,4304312,0,0
Nevada,Toiyabe,Stewart,SW05.1,31,0,point,2013,3017,0,NA,21,,6,,0,,237,89,469128,4304223,0,0
Nevada,Toiyabe,Stewart,SW05.2,31,1,point,2013,3067,0,NA,21,,12,,11,,237,89,469271,4304135,0,0
Nevada,Toiyabe,Stewart,SW06.1,31,9,point,2013,3162,0,NA,21,,11,,6,,234,88,469408,4303832,0,0
Nevada,Toiyabe,Stewart,SW06.2,31,0,point,2013,3219,0,NA,21,,18,,7,,234,88,469437,4303521,0,0
Nevada,Shoshone,Underdown,UN01.1,31,0,point,2013,2027,0,NA,21,,0,,2,,55,27,466955,4334270,1,1
Nevada,Shoshone,Underdown,UN01.2,31,0,point,2013,2062,0,NA,21,,5,,0,,55,27,466507,4334325,1,1
Nevada,Shoshone,Underdown,UN02.1,31,1,point,2013,2114,0,NA,21,,13,,6,,55,27,465834,4334717,1,1
Nevada,Shoshone,Underdown,UN02.2,31,11,point,2013,2147,1,2002,21,,8,,3,,121,48,465345,4334870,1,1
Nevada,Shoshone,Underdown,UN03.1,31,22,point,2013,2207,1,2002,21,,12,,7,,121,48,464392,4335151,1,1
Nevada,Shoshone,Underdown,UN03.2,31,13,point,2013,2246,1,2005,21,,16,,4,,121,48,463859,4335420,1,1
Nevada,Shoshone,Underdown,UN04.1,31,13,point,2013,2296,0,NA,21,,15,,6,,121,48,463046,4335553,1,1
Nevada,Shoshone,Underdown,UN04.2,31,1,point,2013,2365,0,NA,21,,15,,5,,198,71,462172,4336062,1,1
Nevada,Shoshone,Underdown,UN05.1,31,0,point,2013,2424,0,NA,21,,18,,13,,198,71,461858,4335606,1,1
Nevada,Shoshone,Underdown,UN05.2,31,0,point,2013,2506,0,NA,21,,14,,17,,198,71,461771,4334944,1,1
Nevada,Shoshone,Underdown,UN06.1,31,0,point,2013,2569,0,NA,21,,16,,18,,198,71,461400,4334852,1,1
Nevada,Shoshone,Underdown,UN06.2,31,0,point,2013,2591,0,NA,21,,18,,15,,198,71,461304,4334523,1,1
Nevada,Shoshone,Underdown,UN07.1,31,0,point,2013,2634,0,NA,21,,19,,14,,198,71,461094,4334514,1,1
Nevada,Shoshone,Underdown,UN07.2,31,3,point,2013,2657,0,NA,21,,15,,7,,198,71,461002,4334601,1,1
Nevada,Shoshone,Underdown,UN0B1,31,11,point,2013,2083,1,2005,21,20,8,19,8,,55,27,466208,4334493,1,1
Nevada,Shoshone,Underdown,UN0B2,31,18,point,2013,2129,1,2005,21,15,12,15,11,,121,48,465679,4334701,1,1
Nevada,Shoshone,Underdown,UN0B3,31,23,point,2013,2135,1,2005,21,4,9,12,13,,121,48,465579,4334726,1,1
Nevada,Shoshone,Underdown,UN0B4,31,27,point,2013,2137,1,2005,21,1,8,13,4,,121,48,465472,4334801,1,1
Nevada,Shoshone,Underdown,UN0B5,31,21,point,2013,2231,1,2005,21,18,12,21,14,,121,48,464142,4335228,1,1
Nevada,Shoshone,Underdown,UN0B6,31,15,point,2013,2245,1,2005,21,5,17,19,3,,121,48,463923,4335318,1,1
Nevada,Shoshone,Underdown,UN0B7,31,24,point,2013,2259,1,2005,21,11,15,21,7,,121,48,463704,4335430,1,1
Nevada,Toiyabe,Wall,WA01.1,31,6,point,2013,1938,0,NA,21,,1,,0,,55,16,480640,4281421,1,1
Nevada,Toiyabe,Wall,WA01.2,31,0,point,2013,1984,0,NA,21,,7,,11,,93,34,479744,4281663,1,1
Nevada,Toiyabe,Wall,WA02.1,31,1,point,2013,2037,0,NA,21,,3,,0,,93,34,478861,4281929,1,1
Nevada,Toiyabe,Wall,WA02.2,31,0,point,2013,2087,0,NA,21,,5,,2,,100,35,478012,4282228,1,1
Nevada,Toiyabe,Wall,WA03.1,31,13,point,2013,2151,1,2001,21,,5,,4,,100,35,477057,4282690,1,1
Nevada,Toiyabe,Wall,WA03.2,31,22,point,2013,2201,1,2001,21,,8,,8,,100,35,476504,4283065,1,1
Nevada,Toiyabe,Wall,WA04.1,31,21,point,2013,2260,0,NA,21,,5,,5,,137,52,475818,4283922,1,1
Nevada,Toiyabe,Wall,WA04.2,31,19,point,2013,2303,1,2001,21,,7,,3,,137,52,475454,4284265,1,1
Nevada,Toiyabe,Wall,WA05.1,31,26,point,2013,2356,1,2001,21,,0,,11,,137,52,474874,4284514,1,1
Nevada,Toiyabe,Wall,WA05.2,31,24,point,2013,2414,1,2001,21,,2,,11,,137,52,474577,4284907,1,1
Nevada,Toiyabe,Wall,WA06.1,31,11,point,2013,2405,1,2001,21,,3,,12,,137,52,474931,4284883,1,1
Nevada,Toiyabe,Wall,WA0B1,31,27,point,2013,2174,1,2001,21,,4,,5,,100,35,476751,4282806,1,1
Nevada,Toiyabe,Wall,WA0B2,31,31,point,2013,2212,1,2001,21,,8,,11,,137,52,476381,4283210,1,1
Nevada,Toiyabe,Wall,WA0B3,31,24,point,2013,2227,1,2001,21,,0,,1,,137,52,476328,4283496,1,1
Nevada,Toiyabe,Wall,WA0B4,31,21,point,2013,2263,1,2001,21,,11,,10,,137,52,475964,4283880,1,1
Nevada,Toiyabe,Wall,WA0B5,31,27,point,2013,2267,1,2001,21,,6,,11,,137,52,475713,4283998,1,1
Nevada,Toiyabe,Wall,WA0B6,31,28,point,2013,2321,1,2001,21,,5,,8,,137,52,475182,4284300,1,1
Nevada,Toiyabe,Wall,WA0B7,31,26,point,2013,2372,1,2001,21,,5,,7,,137,52,474706,4284574,1,1
Nevada,Toiyabe,Wall,WASG01,31,28,point,2013,2191,1,2001,21,,3,,14,,100,35,476468,4282887,1,1
Nevada,Toiyabe,Wall,WASG02,31,24,point,2013,2203,1,2001,21,,4,,6,,100,35,476418,4282970,1,1
Nevada,Toiyabe,Wall,WASG03,31,26,point,2013,2192,1,2001,21,,1,,12,,100,35,476446,4282875,1,1
Nevada,Toiyabe,Wall,WASG04,31,30,point,2013,2198,1,2001,21,,2,,2,,100,35,476388,4282949,1,1
Nevada,Toiyabe,Wall,WASG05,31,26,point,2013,2207,1,2001,21,,2,,14,,100,35,476385,4282641,1,1
Nevada,Toiyabe,Wall,WASG06,31,31,point,2013,2206,1,2001,21,,1,,17,,100,35,476441,4282701,1,1
Nevada,Toiyabe,Wall,WASG07,31,27,point,2013,2208,1,2001,21,,3,,6,,100,35,476388,4282739,1,1
Nevada,Toiyabe,Wall,WASG08,31,27,point,2013,2214,1,2001,21,,3,,10,,100,35,476355,4282651,1,1
Nevada,Toiyabe,Wall,WASG09,31,21,point,2013,2243,1,2001,21,,1,,3,,137,52,475918,4283782,1,1
Nevada,Toiyabe,Wall,WASG10,31,28,point,2013,2265,1,2001,21,,6,,16,,137,52,475822,4283733,1,1
Nevada,Toiyabe,Wall,WASG11,31,29,point,2013,2254,1,2001,21,,8,,17,,137,52,475820,4283864,1,1
Nevada,Toiyabe,Wall,WASG12,31,31,point,2013,2268,1,2001,21,,4,,13,,137,52,475741,4283805,1,1
Nevada,Monitor,White Sage,WH08,31,0,point,2013,2320,0,NA,21,,11,,5,,106,36,543778,4339804,1,1
Nevada,Monitor,White Sage,WH09,31,0,point,2013,2253,0,NA,21,,13,,13,,106,36,541940,4339565,1,1
Nevada,Monitor,White Sage,WH10,31,0,point,2013,2205,0,NA,21,,12,,3,,91,31,540988,4337578,1,1
Nevada,Monitor,White Sage,WH11,31,0,point,2013,2177,0,NA,21,,10,,4,,91,31,540694,4336326,1,0.875
Nevada,Monitor,White Sage,WH12,31,0,point,2013,2163,0,NA,21,,4,,0,,91,31,540593,4335579,1,0.875
Nevada,Monitor,White Sage,WH13,10,0,point,2013,2117,0,NA,,,,,,,83,28,539964,4332918,1,0.875
Nevada,Monitor,Wallace,WL01,31,4,point,2013,2134,0,NA,21,,13,,3,,86,30,536931,4350156,1,0.875
Nevada,Monitor,Wallace,WL02,17,2,point,2013,2155,0,NA,21,,7,,0,,86,30,537285,4350420,1,0.875
Nevada,Monitor,Wallace,WL03,31,0,point,2013,2164,0,NA,21,,9,,6,,86,30,537523,4350763,1,0.875
Nevada,Monitor,Wallace,WL04,31,10,point,2013,2204,0,NA,21,,9,,4,,117,39,538368,4351727,1,1
Nevada,Monitor,Wallace,WL05,31,1,point,2013,2313,0,NA,21,,9,,6,,117,39,539890,4352610,1,1
Nevada,Monitor,Wallace,WL06,31,4,point,2013,2327,0,NA,21,,5,,9,,117,39,540147,4352583,1,1
Nevada,Monitor,Wallace,WL07,31,9,point,2013,2347,0,NA,21,,9,,8,,117,39,540416,4352465,1,1
Nevada,Monitor,Wallace,WL08,31,7,point,2013,2364,0,NA,21,,13,,13,,117,39,540747,4352367,1,1
Nevada,Monitor,Wallace,WL09,31,9,point,2013,2423,0,NA,21,,11,,16,,136,43,541348,4352187,1,1
Nevada,Monitor,Wallace,WL10,31,0,point,2013,2367,0,NA,21,,8,,11,,104,35,541107,4351457,1,1
Nevada,Monitor,Wallace,WL11,31,0,point,2013,2279,0,NA,21,,19,,7,,107,36,541577,4349986,1,1
Nevada,Monitor,Wallace,WL12,31,0,point,2013,2284,0,NA,21,,15,,13,,107,36,542209,4348896,1,1
Nevada,Monitor,Wallace,WL13,31,0,point,2013,2272,0,NA,21,,9,,6,,107,36,543406,4347960,1,1
Nevada,Toiyabe,Washington,WS01.1,31,16,point,2013,2133,0,NA,21,,11,,9,,58,27,476444,4334452,1,1
Nevada,Toiyabe,Washington,WS01.2,31,7,point,2013,2188,0,NA,21,,9,,7,,112,48,477267,4334221,1,1
Nevada,Toiyabe,Washington,WS01.3,31,5,point,2013,2212,0,NA,21,,5,,0,,112,48,477752,4334148,1,1
Nevada,Toiyabe,Washington,WS02.1,31,7,point,2013,2252,0,NA,21,,9,,3,,112,48,478393,4333845,1,1
Nevada,Toiyabe,Washington,WS02.2,31,14,point,2013,2269,0,NA,21,,9,,7,,112,48,478611,4333781,1,1
Nevada,Toiyabe,Washington,WS02.3,31,5,point,2013,2295,0,NA,21,,5,,2,,112,48,478989,4333756,1,1
Nevada,Toiyabe,Washington,WS03.1,31,9,point,2013,2332,0,NA,21,,5,,10,,112,48,479632,4333962,1,1
Nevada,Toiyabe,Washington,WS03.2,31,11,point,2013,2352,0,NA,21,,12,,11,,112,48,479948,4334019,1,1
Nevada,Toiyabe,Washington,WS03.3,31,1,point,2013,2395,0,NA,21,,8,,11,,218,81,480513,4334115,1,1
Nevada,Toiyabe,Washington,WS04.1,31,4,point,2013,2443,0,NA,21,,13,,6,,218,81,481133,4333911,1,1
Nevada,Toiyabe,Washington,WS04.2,31,3,point,2013,2485,0,NA,21,,17,,10,,218,81,481610,4333749,1,1
Nevada,Toiyabe,Washington,WS04.3,31,5,point,2013,2503,0,NA,21,,12,,9,,218,81,481887,4333717,1,1
Nevada,Toiyabe,Washington,WS05.1,31,0,point,2013,2539,0,NA,21,,9,,9,,218,81,482186,4333581,1,1
Nevada,Toiyabe,Washington,WS05.2,31,0,point,2013,2570,0,NA,21,,15,,12,,218,81,482533,4333633,1,1
Nevada,Toiyabe,Washington,WS05.3,31,5,point,2013,2585,0,NA,21,,13,,12,,218,81,482662,4333665,1,1
Nevada,Monitor,Allison,AL14,10,0,point,2014,2285,0,NA,,,,,,,151,55,544647,4347369,1,1
Nevada,Monitor,Allison,AL15,10,0,point,2014,2325,0,NA,,,,,,,165,60,545072,4348363,1,1
Nevada,Monitor,Allison,AL16,10,0,point,2014,2394,0,NA,,,,,,,165,60,545895,4349257,1,1
Nevada,Monitor,Allison,AL17,10,0,point,2014,2487,0,NA,,,,,,,165,60,547012,4351091,1,1
Nevada,Monitor,Allison,AL18,10,0,point,2014,2397,0,NA,,,,,,,165,60,547741,4351223,1,1
Nevada,Monitor,Allison,AL19,10,0,point,2014,2280,0,NA,,,,,,,144,52,548712,4351888,1,1
Nevada,Monitor,Allison,AL20,10,1,point,2014,2227,0,NA,,,,,,,144,52,549703,4352135,1,1
Nevada,Monitor,Allison,AL21,10,0,point,2014,2209,0,NA,,,,,,,144,52,549951,4352294,1,1
Nevada,Monitor,Allison,AL22,10,0,point,2014,2179,0,NA,,,,,,,144,52,550268,4352752,1,1
Nevada,Toquima,Antone,AN01.1,10,0,point,2014,2403,0,NA,,,,,,,202,86,508271,4280080,1,1
Nevada,Toquima,Antone,AN01.2,10,1,point,2014,2425,0,NA,,,,,,,202,86,507742,4279834,1,1
Nevada,Toquima,Antone,AN01.3,10,0,point,2014,2450,0,NA,,,,,,,202,86,507392,4279847,1,1
Nevada,Toquima,Antone,AN02.1,10,0,point,2014,2486,0,NA,,,,,,,202,86,506905,4279511,1,1
Nevada,Toquima,Antone,AN02.2,10,6,point,2014,2518,0,NA,,,,,,,202,86,506461,4279457,1,1
Nevada,Toquima,Antone,AN03.1,10,5,point,2014,2604,0,NA,,,,,,,202,86,505591,4279341,1,1
Nevada,Toquima,Antone,AN03.2,10,0,point,2014,2658,0,NA,,,,,,,253,114,505178,4279056,1,1
Nevada,Toquima,Antone,AN04.1,10,0,point,2014,2735,0,NA,,,,,,,253,114,504693,4278945,1,1
Nevada,Shoshone,Barrett,BA01.1,10,1,point,2014,2156,0,NA,,,,,,,158,60,457842,4326960,1,1
Nevada,Shoshone,Barrett,BA01.2,10,3,point,2014,2180,0,NA,,,,,,,158,60,457435,4327193,1,1
Nevada,Shoshone,Barrett,BA02.1,10,2,point,2014,2263,0,NA,,,,,,,158,60,456127,4327497,1,1
Nevada,Shoshone,Barrett,BA02.2,10,0,point,2014,2282,0,NA,,,,,,,158,60,455870,4327620,1,1
Nevada,Shoshone,Barrett,BA03.1,10,0,point,2014,2364,0,NA,,,,,,,211,80,454833,4327629,1,1
Nevada,Shoshone,Barrett,BA03.2,10,0,point,2014,2395,0,NA,,,,,,,211,80,454493,4327634,1,1
Nevada,Shoshone,Barrett,BA04.1,10,0,point,2014,2455,0,NA,,,,,,,211,80,453911,4327755,1,1
Nevada,Shoshone,Barrett,BA04.2,10,0,point,2014,2468,0,NA,,,,,,,211,80,453813,4327895,1,1
Nevada,Shoshone,Barrett,BA05.1,10,0,point,2014,2518,0,NA,,,,,,,211,80,453507,4328236,1,1
Nevada,Shoshone,Barrett,BA05.2,10,3,point,2014,2554,0,NA,,,,,,,211,80,453312,4328349,1,1
Nevada,Shoshone,Barrett,BA06.1,10,0,point,2014,2640,0,NA,,,,,,,194,73,453038,4328612,1,1
Nevada,Shoshone,Barrett,BA06.2,10,3,point,2014,2679,0,NA,,,,,,,194,73,452941,4328666,1,1
Nevada,Toiyabe,Birch,BI01.1,10,3,point,2014,1966,0,NA,,,,,,,164,60,498887,4358987,1,0.888888889
Nevada,Toiyabe,Birch,BI01.2,10,3,point,2014,1991,0,NA,,,,,,,164,60,498570,4359048,1,0.888888889
Nevada,Toiyabe,Birch,BI02.1,10,2,point,2014,2058,0,NA,,,,,,,266,100,497584,4359812,1,0.888888889
Nevada,Toiyabe,Birch,BI02.2,10,4,point,2014,2105,0,NA,,,,,,,266,100,497212,4360036,1,0.888888889
Nevada,Toiyabe,Birch,BI03.1,10,2,point,2014,2122,0,NA,,,,,,,266,100,497171,4360414,1,0.888888889
Nevada,Toiyabe,Birch,BI03.2,10,5,point,2014,2153,0,NA,,,,,,,254,100,496976,4360740,1,0.888888889
Nevada,Toiyabe,Birch,BI04.1,10,1,point,2014,2211,0,NA,,,,,,,254,100,496016,4362190,1,0.888888889
Nevada,Toiyabe,Birch,BI04.2,10,5,point,2014,2231,0,NA,,,,,,,254,100,495899,4362638,1,0.888888889
Nevada,Toiyabe,Birch,BI04.3,10,3,point,2014,2324,0,NA,,,,,,,254,100,496025,4363900,1,0.888888889
Nevada,Toiyabe,Birch,BI0B1,10,10,point,2014,1900,1,2007,,,,,,,164,60,499898,4358107,1,0.888888889
Nevada,Toiyabe,Birch,BI0B2,10,9,point,2014,1920,1,2007,,,,,,,164,60,499642,4358265,1,0.888888889
Nevada,Toiyabe,Birch,BI0B3,10,10,point,2014,1929,1,2007,,,,,,,164,60,499332,4358458,1,0.888888889
Nevada,Toiyabe,Birch,BI0B4,10,10,point,2014,1960,1,2007,,,,,,,164,60,499077,4358851,1,0.888888889
Nevada,Toiyabe,Birch,BISG01,10,10,point,2014,1923,1,2007,,,,,,,164,60,499415,4358456,1,0.888888889
Nevada,Toiyabe,Birch,BISG02,10,10,point,2014,1919,1,2007,,,,,,,164,60,499499,4358407,1,0.888888889
Nevada,Toiyabe,Birch,BISG03,10,8,point,2014,1905,1,2007,,,,,,,164,60,499618,4358276,1,0.888888889
Nevada,Toiyabe,Birch,BISG04,10,6,point,2014,1904,1,2007,,,,,,,164,60,499704,4358234,1,0.888888889
Nevada,Toiyabe,Birch,BISG05,10,10,point,2014,1898,1,2007,,,,,,,164,60,499786,4358187,1,0.888888889
Nevada,Toiyabe,Birch,BISG06,10,10,point,2014,1894,1,2007,,,,,,,164,60,499869,4358135,1,0.888888889
Nevada,Toiyabe,Birch,BISG07,10,10,point,2014,1894,1,2007,,,,,,,164,60,499925,4358107,1,0.888888889
Nevada,Toiyabe,Birch,BISG08,10,8,point,2014,1886,1,2007,,,,,,,164,60,500026,4358096,1,0.888888889
Nevada,Monitor,Barley,BL01,10,0,point,2014,2249,0,NA,,,,,,,124,50,526371,4274731,1,1
Nevada,Monitor,Barley,BL02,10,0,point,2014,2240,0,NA,,,,,,,124,50,526460,4275079,1,1
Nevada,Monitor,Barley,BL03,10,0,point,2014,2225,0,NA,,,,,,,124,50,526524,4275434,1,1
Nevada,Monitor,Barley,BL04,10,0,point,2014,2241,0,NA,,,,,,,179,69,527520,4275949,1,1
Nevada,Monitor,Barley,BL05,10,0,point,2014,2245,0,NA,,,,,,,179,69,527839,4276098,1,1
Nevada,Monitor,Barley,BL06,10,0,point,2014,2256,0,NA,,,,,,,179,69,528178,4276244,1,1
Nevada,Monitor,Barley,BL07,10,0,point,2014,2258,0,NA,,,,,,,179,69,528540,4276183,1,1
Nevada,Monitor,Barley,BL08,10,0,point,2014,2275,0,NA,,,,,,,179,69,529291,4276396,1,1
Nevada,Monitor,Barley,BL09,10,0,point,2014,2283,0,NA,,,,,,,179,69,529636,4276547,1,1
Nevada,Monitor,Barley,BL10,10,0,point,2014,2309,0,NA,,,,,,,179,69,530218,4277084,1,1
Nevada,Monitor,Barley,BL11,10,0,point,2014,2318,0,NA,,,,,,,179,69,530677,4277376,1,1
Nevada,Monitor,Barley,BL12,10,0,point,2014,2345,0,NA,,,,,,,228,83,531363,4278415,1,1
Nevada,Monitor,Barley,BL13,10,0,point,2014,2359,0,NA,,,,,,,228,83,531457,4278622,1,1
Nevada,Monitor,Barley,BL14,10,0,point,2014,2376,0,NA,,,,,,,228,83,531603,4278935,1,1
Nevada,Monitor,Barley,BL15,10,0,point,2014,2389,0,NA,,,,,,,228,83,531506,4279427,1,1
Nevada,Monitor,Charnoc North,CBN01,10,0,point,2014,2422,0,NA,,,,,,,165,60,546194,4349269,1,1
Nevada,Monitor,Charnoc North,CBN02,10,0,point,2014,2457,0,NA,,,,,,,165,60,546476,4349215,1,1
Nevada,Monitor,Charnoc North,CBN04,10,0,point,2014,2425,0,NA,,,,,,,165,60,546131,4350086,1,1
Nevada,Monitor,Charnoc North,CBN05,10,0,point,2014,2413,0,NA,,,,,,,165,60,546053,4349771,1,1
Nevada,Monitor,Charnoc North,CBNSG01,10,0,point,2014,2446,0,NA,,,,,,,165,60,546077,4349281,1,1
Nevada,Monitor,Charnoc North,CBNSG02,10,0,point,2014,2446,0,NA,,,,,,,165,60,546176,4349266,1,1
Nevada,Monitor,Charnoc North,CBNSG03,10,0,point,2014,2446,0,NA,,,,,,,165,60,546070,4349248,1,1
Nevada,Monitor,Charnoc North,CBNSG04,10,0,point,2014,2446,0,NA,,,,,,,165,60,546169,4349237,1,1
Nevada,Monitor,Charnoc North,CBNSG05,10,0,point,2014,2446,0,NA,,,,,,,165,60,546221,4349275,1,1
Nevada,Monitor,Charnoc North,CBNSG06,10,0,point,2014,2446,0,NA,,,,,,,165,60,546311,4349239,1,1
Nevada,Monitor,Charnoc North,CBNSG07,10,0,point,2014,2445,0,NA,,,,,,,165,60,546221,4349242,1,1
Nevada,Monitor,Charnoc North,CBNSG08,10,0,point,2014,2446,0,NA,,,,,,,165,60,546312,4349205,1,1
Nevada,Monitor,Charnoc North,CBNSG09,10,0,point,2014,2446,0,NA,,,,,,,165,60,546120,4350090,1,1
Nevada,Monitor,Charnoc North,CBNSG10,10,0,point,2014,2446,0,NA,,,,,,,165,60,546108,4349991,1,1
Nevada,Monitor,Charnoc North,CBNSG11,10,0,point,2014,2445,0,NA,,,,,,,165,60,546083,4350089,1,1
Nevada,Monitor,Charnoc North,CBNSG12,10,0,point,2014,2445,0,NA,,,,,,,165,60,546079,4349994,1,1
Nevada,Monitor,Charnoc North,CBNSG13,10,0,point,2014,2446,0,NA,,,,,,,165,60,546054,4349785,1,1
Nevada,Monitor,Charnoc North,CBNSG14,10,0,point,2014,2446,0,NA,,,,,,,165,60,546035,4349684,1,1
Nevada,Monitor,Charnoc North,CBNSG15,10,0,point,2014,2446,0,NA,,,,,,,165,60,546048,4349787,1,1
Nevada,Monitor,Charnoc North,CBNSG16,10,0,point,2014,2447,0,NA,,,,,,,165,60,546022,4349688,1,1
Nevada,Monitor,Charnoc South,CBS01,10,0,point,2014,2341,0,NA,,,,,,,162,59,545790,4345796,1,1
Nevada,Monitor,Charnoc South,CBS02,10,0,point,2014,2339,0,NA,,,,,,,162,59,545551,4345989,1,1
Nevada,Monitor,Charnoc South,CBS03,10,0,point,2014,2328,0,NA,,,,,,,162,59,545275,4346025,1,1
Nevada,Monitor,Charnoc South,CBS04,10,0,point,2014,2330,0,NA,,,,,,,162,59,545075,4346243,1,1
Nevada,Monitor,Charnoc South,CBS05,10,0,point,2014,2336,0,NA,,,,,,,162,59,544990,4346534,1,1
Nevada,Monitor,Charnoc South,CBSSG01,10,0,point,2014,2414,0,NA,,,,,,,162,59,545790,4345796,1,1
Nevada,Monitor,Charnoc South,CBSSG02,10,0,point,2014,2414,0,NA,,,,,,,162,59,545720,4345865,1,1
Nevada,Monitor,Charnoc South,CBSSG03,10,0,point,2014,2414,0,NA,,,,,,,162,59,545769,4345787,1,1
Nevada,Monitor,Charnoc South,CBSSG04,10,0,point,2014,2414,0,NA,,,,,,,162,59,545692,4345851,1,1
Nevada,Monitor,Charnoc South,CBSSG05,10,0,point,2014,2386,0,NA,,,,,,,162,59,545686,4345898,1,1
Nevada,Monitor,Charnoc South,CBSSG06,10,0,point,2014,2388,0,NA,,,,,,,162,59,545606,4345967,1,1
Nevada,Monitor,Charnoc South,CBSSG07,10,0,point,2014,2391,0,NA,,,,,,,162,59,545681,4345895,1,1
Nevada,Monitor,Charnoc South,CBSSG08,10,0,point,2014,2392,0,NA,,,,,,,162,59,545608,4345956,1,1
Nevada,Monitor,Charnoc South,CBSSG09,10,0,point,2014,2393,0,NA,,,,,,,162,59,545553,4345981,1,1
Nevada,Monitor,Charnoc South,CBSSG10,10,0,point,2014,2393,0,NA,,,,,,,162,59,545475,4346035,1,1
Nevada,Monitor,Charnoc South,CBSSG11,10,0,point,2014,2394,0,NA,,,,,,,162,59,545565,4346000,1,1
Nevada,Monitor,Charnoc South,CBSSG12,10,0,point,2014,2395,0,NA,,,,,,,162,59,545485,4346054,1,1
Nevada,Monitor,Charnoc South,CBSSG13,10,0,point,2014,2396,0,NA,,,,,,,162,59,545077,4346261,1,1
Nevada,Monitor,Charnoc South,CBSSG14,10,0,point,2014,2396,0,NA,,,,,,,162,59,545099,4346352,1,1
Nevada,Monitor,Charnoc South,CBSSG15,10,0,point,2014,2397,0,NA,,,,,,,162,59,545098,4346257,1,1
